phi1  Phi  phi2
3.169000000000000e+00  8.320000000000001e-01  3.264000000000000e+00
3.180000000000000e+00  8.320000000000001e-01  3.252000000000000e+00
2.060000000000000e-01  7.490000000000000e-01  3.013000000000000e+00
1.990000000000000e-01  7.390000000000000e-01  1.456000000000000e+00
3.178000000000000e+00  8.310000000000001e-01  3.255000000000000e+00
3.335000000000000e+00  2.392000000000000e+00  4.829000000000000e+00
3.173000000000000e+00  8.310000000000001e-01  3.253000000000001e+00
1.678000000000000e+00  1.664000000000000e+00  7.530000000000001e-01
1.688000000000000e+00  1.657000000000000e+00  5.452000000000000e+00
4.836000000000000e+00  1.480000000000000e+00  2.379000000000000e+00
2.010000000000000e-01  7.400000000000000e-01  1.531000000000000e+00
3.286000000000000e+00  8.350000000000000e-01  3.179000000000000e+00
4.883000000000000e+00  1.541000000000000e+00  5.528000000000000e+00
3.342000000000001e+00  2.391000000000000e+00  4.400000000000000e-02
1.740000000000000e+00  1.601000000000000e+00  5.463000000000000e+00
1.741000000000000e+00  1.603000000000000e+00  2.310000000000000e+00
3.291000000000000e+00  8.190000000000000e-01  3.170000000000000e+00
3.336000000000000e+00  2.394000000000000e+00  4.754000000000000e+00
3.196000000000000e+00  2.344000000000000e+00  4.924000000000000e+00
4.617000000000001e+00  1.416000000000000e+00  2.357000000000000e+00
4.624000000000000e+00  1.395000000000000e+00  2.355000000000000e+00
3.215000000000000e+00  2.340000000000000e+00  2.320000000000000e-01
3.210000000000000e+00  2.345000000000000e+00  1.798000000000000e+00
4.745000000000000e+00  1.466000000000000e+00  5.497000000000000e+00
6.222000000000001e+00  2.351000000000000e+00  6.133000000000000e+00
4.762000000000000e+00  1.459000000000000e+00  3.928000000000000e+00
3.085000000000000e+00  7.910000000000000e-01  1.705000000000000e+00
3.285000000000001e+00  2.351000000000000e+00  3.281000000000000e+00
1.350000000000000e-01  7.910000000000000e-01  4.570000000000001e+00
6.220000000000000e+00  2.351000000000000e+00  3.000000000000000e+00
4.744000000000000e+00  1.465000000000000e+00  7.850000000000000e-01
1.615000000000000e+00  1.669000000000000e+00  3.929000000000000e+00
1.614000000000000e+00  1.666000000000000e+00  5.498000000000000e+00
1.580000000000000e+00  1.458000000000000e+00  3.927000000000000e+00
1.569000000000000e+00  1.448000000000000e+00  3.926000000000000e+00
1.584000000000000e+00  1.468000000000000e+00  5.495000000000000e+00
4.729000000000000e+00  1.676000000000000e+00  2.358000000000000e+00
3.239000000000000e+00  7.930000000000000e-01  6.138000000000001e+00
3.049000000000000e+00  2.352000000000000e+00  1.417000000000000e+00
4.720000000000001e+00  1.684000000000000e+00  5.498000000000000e+00
4.714000000000000e+00  1.683000000000000e+00  7.870000000000000e-01
3.032000000000000e+00  2.353000000000000e+00  1.421000000000000e+00
1.568000000000000e+00  1.462000000000000e+00  3.927000000000000e+00
4.727000000000000e+00  1.685000000000000e+00  7.900000000000000e-01
1.000000000000000e-01  2.350000000000000e+00  4.867000000000000e+00
1.020000000000000e-01  2.351000000000000e+00  1.716000000000000e+00
1.586000000000000e+00  1.465000000000000e+00  7.830000000000000e-01
1.270000000000000e-01  2.350000000000000e+00  1.729000000000000e+00
4.570000000000001e+00  1.736000000000000e+00  2.358000000000000e+00
3.211000000000000e+00  8.030000000000000e-01  2.879000000000000e+00
4.700000000000000e+00  1.672000000000000e+00  7.840000000000001e-01
1.566000000000000e+00  1.470000000000000e+00  2.356000000000000e+00
3.217000000000000e+00  7.880000000000000e-01  4.578000000000000e+00
6.168000000000000e+00  7.930000000000000e-01  1.540000000000000e-01
8.300000000000000e-02  2.354000000000000e+00  4.842000000000000e+00
3.028000000000000e+00  2.350000000000000e+00  3.009000000000000e+00
3.217000000000000e+00  7.880000000000000e-01  4.582000000000000e+00
1.571000000000000e+00  1.453000000000000e+00  5.501000000000000e+00
1.537000000000000e+00  1.472000000000000e+00  2.355000000000000e+00
6.163000000000000e+00  7.950000000000000e-01  1.743000000000000e+00
8.200000000000000e-02  2.351000000000000e+00  4.850000000000000e+00
3.024000000000000e+00  2.354000000000000e+00  4.604000000000000e+00
4.714000000000000e+00  1.676000000000000e+00  3.925000000000000e+00
3.228000000000001e+00  7.910000000000000e-01  2.995000000000000e+00
6.164000000000000e+00  7.910000000000000e-01  3.282000000000000e+00
3.036000000000000e+00  2.347000000000000e+00  1.417000000000000e+00
3.017000000000000e+00  2.345000000000000e+00  2.971000000000000e+00
3.193000000000001e+00  2.353000000000000e+00  1.340000000000000e-01
1.542000000000000e+00  1.687000000000000e+00  5.497000000000000e+00
1.534000000000000e+00  1.675000000000000e+00  7.850000000000000e-01
3.190000000000000e+00  2.353000000000000e+00  1.703000000000000e+00
3.213000000000000e+00  2.351000000000000e+00  4.868000000000001e+00
3.203000000000000e+00  2.353000000000000e+00  3.281000000000000e+00
4.669000000000000e+00  1.463000000000000e+00  3.928000000000000e+00
4.681000000000000e+00  1.464000000000000e+00  7.850000000000000e-01
1.533000000000000e+00  1.666000000000000e+00  2.356000000000000e+00
3.199000000000000e+00  2.351000000000000e+00  4.847000000000000e+00
3.002000000000000e+00  7.900000000000000e-01  3.286000000000000e+00
3.132000000000000e+00  7.930000000000000e-01  1.754000000000000e+00
3.090000000000000e+00  8.000000000000002e-01  2.140000000000000e-01
3.093000000000000e+00  7.970000000000000e-01  3.353000000000000e+00
3.387000000000000e+00  2.342000000000001e+00  3.382000000000000e+00
4.800000000000000e+00  1.410000000000000e+00  7.850000000000000e-01
